OPE_ID,SCH_NM,YEAR,SANC_DESC,REAS_DESC
00349700,Knoxville College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
00528200,Tennessee Technology Center at Hartsville,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
01046000,American Baptist Theological Seminary,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02294000,Volunteer Beauty Academy of Dyersburg,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02574000,Alma's Beauty College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
03001600,Jett College of Cosmetology,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
00354600,Coastal Bend College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
00361800,Southwestern Christian College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
00363700,Jarvis Christian College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
00363800,Texas College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
00948200,Mansfield Business College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
01041300,Vogue College School of Hair Design #5,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
01155400,International Renowned Beauty Academy,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
01229900,Aladdin Beauty College #19,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
01248100,Dolphin Technical Institutes,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
01293100,Velma B's Beauty Academy,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
01300300,Neilson Beauty College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02065900,Haltom City Beauty College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02076400,Vogue Beauty College #9,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02100700,Aladdin Beauty College #8,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02176100,Pipo Academy of Hair Design,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02248200,Amarillo College of Hairdressing,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02259500,Hi-Tech Institute of Hair Design,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02265400,Aladdin Beauty College #21,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02276000,Franklin Beauty School #2,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02281400,Aladdin Beauty College #3,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02306700,Fort Worth Beauty School,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02331300,Interactive Learning Systems,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02352600,Temple Academy of Cosmetology,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02357700,Academy of Hair Design,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02526300,Marshall College of Beauty,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02527500,Houston Training Schools,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02548200,San Antonio Technical College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02552600,R S Institute,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02557400,Star College of Cosmetology,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02568100,Texas Barber Colleges & Hairstyling Schools,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02576500,CC's Cosmetology College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02579400,Draughons College of Nursing Assistance,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02605600,Action Career Training,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02617900,Le Hair Design College,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02276500,Portsmouth School of Beauty Culture,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02294500,Flair Beauty Institute,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02340000,Colonial Heights Beauty Academy,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
02218200,Garnet Career Center,1993,"Limitation, suspension, or termination of Title IV",One CDR exceeding 40.0%
00786200,Pat Goins Jonesboro Beauty School,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02145900,Rice Belt Vocational School,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02599100,Remington College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02180400,New World College of Beauty,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02341000,Capps College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00860100,Sawyer College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00890300,College of the Canyons,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00926800,Kelsey - Jenney College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00927900,Edutek Professional Colleges,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00968700,Phillips Junior College Condie Campus,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01111600,Sawyer College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112100,Bryman College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00429700,Watterson College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00705000,Bay Vista College of Beauty,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00719000,WyoTech,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00720300,Richards Beauty Colleges,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00729400,Heald College-School of Business,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00760600,Bryman College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00809000,Bryman College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02214300,Phillips College Inland Empire Campus,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02228600,Jerrylee Beauty College - Roseville,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02288500,Phillips Junior College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02299600,Gino Robair Beauty College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02312400,Institute of Computer Technology,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02328400,Rosston Schools of Mens Hair Design,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02496000,Huntington College of Dental Technology,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112200,Sawyer College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112300,Bryman College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01287300,National Institute of Technology,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01293900,Covina Beauty College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02086400,California Cosmetology College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02091200,Elegance International,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02141300,Dickinson Warren College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02619600,College for Early Childhood Educators (The),1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02623300,Lederwolff Culinary Academy,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02543400,Brownson Technical School,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02555200,Golden State School,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02558800,Pacific Gateway College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02565600,Cabot College,1993,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
